Jahr;Geschlecht;Vorname;Anzahl
2019;W;Seraina;1
2019;M;Servan;1
2019;W;Sevdije;1
2019;M;Seyyid;1
2019;W;Sheyenne;1
2019;M;Sirac;1
2019;M;Sofiane;1
2019;M;Sokratis;1
2019;M;Solomon;1
2019;W;Solyana;1
2019;W;Sona;1
2019;W;Sophia-Maximiliane;1
2019;W;Soraya;1
2019;M;Srinath;1
2019;M;Tadeo;1
2019;M;Talha;2
2019;W;Tara;2
2019;M;Teodor;1
2019;M;Tijs;1
2019;M;Tom;5
2019;W;Toni;1
2019;W;Una;1
2019;W;Vaiana;1
2019;W;Valentina;3
2019;M;Viyan;1
2019;M;Wieland;1
2019;M;Wilhelm;1
2019;W;Yassmine;1
2019;M;Yunyang;1
2019;M;Zenon;1
2020;M;Achilis;1
2020;W;Adaline;1
2020;M;Adam;2
2020;M;Aeneas;1
2020;M;Aki;2
2020;M;Aleksandar;1
2020;M;Alexis;3
2020;W;Alin;1
2020;W;Amélie;2
2020;M;Amir;1
2020;M;Andres;1
2020;M;Andrin;1
2020;W;Annika;1
2020;W;Annina;1
2020;M;Antonio;2
2020;M;Ardil;1
2020;M;Armin;1
2020;M;Arvin;1
2020;W;Arya;6
2020;M;Aryan;1
2020;M;Asher;1
2020;W;Asya;1
2020;W;Aulona;1
2020;M;Aurelio;3
2020;M;Austin;1
2020;W;Axin;1
2020;W;Azaira;1
2020;W;Bejna;1
2020;M;Bilim;1
2020;M;Blend;1
2020;M;Bob;1
2020;M;Brandon;1
2020;M;Bryan;3
2020;W;Carla;1
2020;W;Caroline;1
2020;M;Cassian;1
2020;W;Chiara;1
2020;W;Clarissa;1
2020;W;Dalya;1
2020;M;Damian;3
2020;M;Dardan;1
2020;M;Daris;2
2020;M;Darren;1
2020;W;Désirée;1
2020;W;Dia;1
2020;M;Diego;3
2020;M;Dmitry;1
2020;W;Donjeta;1
2020;W;Dua;1
2020;W;Ela;5
2020;W;Elettra;1
2020;M;Eliano;1
2020;M;Elias;6
2020;W;Eline;1
2020;W;Ella;7
2020;W;Elli;2
2020;M;Enrico;1
2016;M;Kiyan;1
2016;M;Kjell;1
2016;W;Kohinaaz;1
2016;W;Lalmalsawmi;1
2016;W;Laura;1
2016;M;Leart;1
2016;M;Lennox;1
2016;M;Leonardo;6
2016;W;Leonie;3
2016;M;Levin;2
2016;W;Leyla;1
2016;W;Liana;1
2016;M;Liart;1
2016;M;Lias;3
2016;W;Lilia;1
2016;M;Logan;1
2016;W;Loraine;1
2016;M;Lorenzo;4
2016;M;Louis;3
2016;W;Louisa;2
2016;M;Luan;4
2016;W;Lucie;1
2016;W;Luna;2
2016;W;Lynn;1
2016;W;Madleina;1
2016;M;Maël;4
2016;W;Malaya;1
2016;W;Maliyah;1
2016;W;Manessa;1
2016;W;Maranatha;1
2016;W;Mariana;1
2017;W;Andra;1
2017;W;Angelin;1
2017;W;Anjali;2
2017;M;Ariel;1
2020;M;Mats;3
2020;W;Maya;1
2020;W;Mehwish;1
2020;M;Mervan;1
2020;M;Mickael;1
2020;W;Mira;5
2020;W;Myrtha;1
2020;W;Nejla;2
2020;W;Nelina;1
2020;W;Noa-Lou;1
2020;M;Ömer;2
2020;W;Oona;1
2020;W;Pia;1
2020;M;Quinn;1
2020;M;Rafael;6
2020;M;Rajan;1
2020;M;Renzo;1
2020;M;Rilind;1
2020;M;Roan;2
2020;M;Rubén;2
2020;W;Rumejsa;1
2020;M;Sabri;1
2020;M;Sami;1
2020;M;Samuel;3
2020;W;Sasha;2
2020;M;Sazin;1
2020;W;Shay;1
2020;M;Siar;1
2020;M;Silvan;1
2020;M;Siraç;1
2020;M;Siyar;1
2020;W;Sora;1
2020;M;Subhan;1
2020;M;Syphax;1
2007;W;Chiara;5
2020;W;Talisha;1
2007;M;Corsin;1
2020;W;Tejal;1
2007;W;Cristina;1
2020;M;Teodor;1
2007;M;Cyril;1
2020;W;Tessa;1
2007;M;Damian;4
2020;M;Timo;1
2007;W;Danicha;1
2020;W;Vama;1
2007;M;Danish;1
2020;W;Varuniga;1
2007;M;Dany;1
2020;M;Ved;1
2007;M;Dawid;1
2020;M;Victor;3
2007;W;Deliah;1
2020;M;Vince;1
2007;W;Delilah;1
2020;M;Viraaj;1
2007;W;Denise;1
2020;M;Vivan;1
2007;M;Dennis;1
2020;W;Warda;1
2007;M;Dylan;1
2020;M;Wenzel;1
2007;M;Edoardo;2
2020;M;Xhensil;1
2007;M;Edward;1
2020;W;Ximena;1
2007;W;Ela;1
2020;W;Yabom;1
2007;W;Eleanor;1
2020;M;Yannis;1
2007;M;Elio;1
2020;W;Yaren-Elif;1
2007;M;Emanuele;1
2020;W;Yuna;2
2007;W;Emilie;4
2020;M;Ziyi;1
2007;M;Enrique;1
2021;W;Aadya;1
2007;M;Erdem;1
2021;M;Aarin;1
2007;W;Esila-Esma;1
2021;W;Adele;1
2007;W;Estela;1
2021;M;Adhiban;1
2007;W;Finja;1
2021;W;Ainara;1
2007;W;Fiona;3
2021;W;Ajlina;1
2007;M;Florian;4
2021;M;Akin;1
2007;M;Gabin;1
2021;M;Alan;1
2007;W;Garshini;1
2021;M;Alessio;1
2007;M;Gezim;1
2021;W;Alma;5
2007;M;Gian;9
2021;W;Amilia;1
2007;M;Gian-Andrea;1
2021;W;Anaïs;2
2007;M;Gianluca;1
2021;M;Anda;1
2007;W;Giorgia;1
2021;W;Andra;1
2007;M;Gregory;1
2021;M;Andreas;1
2007;M;Greogor;1
2021;W;Anea;1
2007;W;Gresa;1
2021;W;Anthea;1
2007;M;Hannes;1
2021;M;Aren;1
2007;M;Henry;2
2021;M;Armel;1
2007;M;Hüseyin;2
2021;M;Aryan;1
2007;W;Ilajda;1
2021;M;Asil;1
2007;M;Ilian;1
2021;W;Audrée;1
2007;M;Ilmarin;1
2021;W;Aurea;1
2007;W;Irem;1
2021;W;Ayllen;1
2007;M;Isaac;1
2021;M;Aziz;1
2007;M;Ishaan;1
2021;M;Baran;1
2007;W;Jacqueline;2
2021;M;Beran;1
2007;M;Jakob;3
2021;W;Berivan;1
2007;W;Janneke;1
2021;M;Berkay;1
2007;M;Jaromir;1
2021;M;Berry;1
2007;W;Jasmine;1
2021;M;Billy;1
2007;W;Jasmira;1
2021;W;Bluenn;1
2007;W;Joëlle;1
2021;M;Bob;1
2007;W;Johanna;4
2021;M;Can;1
2007;M;Jon;1
2021;W;Carla;2
2007;W;Jools;1
2021;W;Carlotta;1
2007;M;Joshua;3
2021;W;Carmen;2
2007;M;Josia;1
2021;W;Charlie;1
2007;M;Juan;1
2021;W;Chiara;3
2007;M;Julian;5
2021;W;Damaris;1
2007;W;Lili;1
2021;M;David;2
2007;W;Lola;2
2021;W;Delaram;1
2007;M;Lorenz;2
2021;M;Diyan;1
2007;M;Luc;2
2021;M;Drishh;1
2007;M;Luis;3
2021;W;Dunja;1
2007;M;Madiou;1
2021;W;Eda;1
2007;W;Maia;1
2021;M;Ektoras;1
2007;W;Makilini;1
2021;M;Elio;6
2007;W;Malaika;1
2021;M;Eliot;2
2007;W;Malin;2
2021;W;Elisabeth;1
2007;M;Marco;2
2021;W;Elizabeth;1
2007;M;Mathias;1
2021;W;Elleni;1
2007;W;Mathilda;1
2021;W;Elmira;1
2007;W;Matilda;1
2021;W;Eloia;1
2007;M;Maurus;1
2021;W;Eloisa;1
2007;M;Maximilian;5
2021;M;Elyas;2
2007;W;Melica;1
2021;M;Emanuel;1
2007;W;Melina;1
2021;M;Emilijo;1
2007;W;Michelle;1
2021;M;Emir;2
2007;M;Mika;2
2021;W;Emmeline;1
2007;M;Milan;1
2021;M;Enea;4
2007;W;Milena;2
2021;M;Enno;1
2007;W;Milena-Nevia;1
2021;M;Eugène;1
2007;M;Milo;1
2021;W;Eva;2
2007;W;Mona;1
2021;M;Evaan;1
2007;M;Moritz;4
2021;W;Evelyne;1
2007;M;Muhamed;1
2021;M;Federico;1
2007;M;Muhammed-Ali;1
2021;M;Filippos;1
2007;W;My;1
2021;M;Finn;7
2007;W;Nailima;1
2021;M;Fion;1
2007;W;Naomi;1
2021;W;Francisca;1
2007;M;Natan;1
2021;W;Franka;1
2007;W;Natsumi;1
2021;M;Gavrilo;1
2007;W;Nehir;1
2021;M;Giulio;1
2007;M;Neo;1
2021;W;Grace;1
2007;M;Nia;1
2021;M;Gustav;1
2007;M;Nico;4
2021;W;Hanna;4
2007;W;Nika;1
2021;M;Haven;1
2007;M;Niklas;1
2021;M;Hugh;1
2007;M;Niko;1
2021;M;Hugo;3
2007;M;Nivesh;1
2021;W;Ilai;1
2007;M;Noah;8
2021;W;Ines;1
2007;M;Noé;4
2021;W;Ipek;1
2007;M;Olivier;1
2018;W;Anisa;1
2007;M;Orlando;1
2018;W;Annabella;1
2007;W;Paula;3
2018;M;Anri;1
2007;M;Phoenix;1
2018;M;Arel;1
2007;M;Pierre;1
2018;W;Arina;1
2007;M;Ramin;1
2018;M;Asayah;1
2007;M;Ramon;1
2018;W;Asiya;1
2007;W;Raycielle;1
2018;M;Auryn;1
2007;W;Rinesa;1
2018;W;Ava;1
2007;M;Rocco;1
2018;M;Ayaz;1
2007;W;Rojda;1
2018;W;Aylin;1
2007;M;Romeo;2
2018;W;Aysima;1
2007;M;Ronan;1
2018;M;Basilios;1
2007;W;Ronja;2
2018;W;Bat;1
2007;M;Rubirash;1
2018;M;Béla;1
2007;M;Sadin;1
2018;M;Benjamin;6
2007;W;Samia;1
2018;W;Bisan;1
2007;W;Semra;1
2018;M;Bruno;2
2007;W;Sena;1
2018;M;Calvin;1
2007;W;Siri;1
2018;W;Cecile;1
2007;W;Skylar;1
2018;M;Cedric;2
2007;W;Soma;1
2018;M;Cédric;2
2007;W;Sophia-Louise;1
2018;W;Clara;3
2007;W;Sophie;6
2018;W;Clémentine;1
2007;M;Stefano;1
2018;M;Constantin;1
2007;W;Stina-Luisa;1
2018;W;Cristina;1
2007;W;Tenzin;1
2018;M;Daniel;2
2007;W;Teresa;1
2018;M;Danilo;1
2007;W;Xenia;1
2018;M;Davi;1
2007;M;Xhidad;1
2018;W;Davina;1
2007;W;Yael;3
2018;W;Deborah;1
2007;W;Yagmur;2
2018;W;Devanshika;1
2007;M;Yaseen;1
2018;M;Devran;1
2007;W;Ylva;1
2018;M;Dimitar;1
2007;W;Yuna;1
2018;M;Dinis;1
2008;M;Abdullah;1
2018;W;Doa;1
2008;W;Abigail;2
2018;W;Dunja;1
2008;M;Adrian;4
2018;W;Ebrar;1
2008;W;Albiona;1
2018;W;Ece;1
2008;M;Alessandro;1
2018;W;Elaf;1
2008;W;Amélia;1
2018;W;Elena;6
2008;M;Amine;2
2018;M;Eley;1
2008;M;Amon;1
2018;W;Elisabeth;2
2008;W;Argita;1
2018;M;Elmo;1
2008;M;Ben;1
2018;W;Elora;1
2013;M;Ayoub;1
2018;M;Elouan;1
2013;M;Benjamin;6
2018;W;Emilia;5
2013;M;Berat;4
2018;W;Emily;5
2013;M;Carl;2
2018;M;Emir;1
2013;W;Carlotta;2
2018;W;Emma;8
2013;W;Charleny;1
2018;M;Enea;4
2013;M;Cosmo;1
2018;W;Erica;1
2013;M;Cyriac;1
2018;M;Joseph;1
2013;M;Danis;1
2018;W;Juli;2
2013;M;Dylan;2
2018;M;Justus;1
2013;W;Ecem;1
2018;M;Kai;1
2013;M;Eduardo;1
2018;M;Kalle;1
2013;M;Efe;1
2018;M;Kanun;1
2013;W;Elena;5
2018;M;Lauri;1
2013;W;Elif;2
2018;M;Laurin;4
2013;W;Elina;7
2018;W;Leana;3
2013;M;Elmin;1
2018;M;Leo;7
2013;W;Elvin;1
2018;M;Léopold;1
2016;W;Dunia;1
2018;M;Levente;1
2016;M;Dzineva;1
2018;M;Lévi;1
2016;M;Elie;1
2018;M;Leyan;1
2016;M;Emir;2
2018;W;Lilly;2
2016;M;Etienne;1
2018;W;Lina;8
2016;W;Feven;1
2018;M;Lino;2
2016;W;Finja;1
2018;M;Lion;2
2016;W;Gioia;1
2018;W;Liv;4
2016;W;Haley;1
2018;W;Liza;1
2016;W;Hanya;1
2018;W;Loane;1
2016;M;Israfil;1
2018;W;Lora;1
2016;M;Jerzy;1
2018;M;Loran;1
2016;M;Johann;1
2018;W;Loriana;2
2016;W;Joleen;1
2018;M;Luca;6
2016;M;Joscha;1
2018;W;Lucia;2
2016;W;Kalkidan;1
2018;M;Lucien;1
2016;W;Katy-Kula;1
2018;W;Luna;3
2016;W;Ladina;2
2018;W;Luzia;1
2016;W;Leila;1
2018;W;Lyana;1
2016;W;Léonie;1
2018;W;Madlaina;1
2016;M;Levian;1
2018;W;Maéva;1
2013;M;Emirhan;1
2018;W;Malika;1
2013;W;Erza;1
2018;M;Manuel;4
2013;W;Farrah;1
2018;W;Mariama;1
2013;M;Florijan;1
2018;W;Marie-Josephine;1
2013;W;Flurina;1
2018;M;Marlin;1
2013;M;Flynn;3
2018;W;Martha;1
2013;M;Fynn;1
2018;M;Matis;1
2013;W;Hadlee;1
2018;M;Matteo;7
2013;W;Hawin;1
2018;M;Maxime;1
2013;M;Isa;1
2018;W;Medina;3
2013;W;Isabella;3
2018;W;Melaher;1
2013;W;Jemimah;1
2018;M;Michel;1
2013;M;Joël;1
2018;M;Miguél;1
2013;M;Johann;1
2018;M;Miles;1
2013;M;Jonas;5
2018;M;Milo;6
2013;M;Karim;1
2018;M;Mirac;1
2013;W;Kathelyn;1
2018;M;Mirjon;1
2013;W;Kiana;1
2018;W;Nayla;2
2013;W;Lara;3
2018;W;Nefeli;1
2013;M;Ledion;1
2018;W;Neyla;1
2013;M;Lendrit;1
2018;W;Nia;1
2013;W;Leona;2
2018;M;Nicholas;1
2013;W;Leonelle;1
2018;M;Niko;1
2013;W;Lia;5
2018;M;Noar;1
2018;M;Arnaud;1
2018;W;Noemi;2
2018;W;Arsiema;1
2018;W;Norina;1
2018;M;Arthur;4
2018;M;Nuno;1
2018;W;Barin;1
2018;M;Ognjen;1
2018;W;Carolina;1
2018;M;Oiva;1
2018;M;Dawit;1
2018;M;Ombak;1
2018;M;Efe;1
2018;M;Osman;1
2018;M;Elian;2
2018;M;Özey;1
2018;M;Eliano;1
2018;W;Raphaëlle;1
2018;W;Elin;6
2018;M;Roan;1
2018;M;Elis;1
2018;W;Robyn;2
2018;W;Elisabetta;1
2018;M;Rüzgar;2
2018;W;Eliza;1
2018;W;Sara;7
2018;M;Enif;1
2018;M;Savas;1
2018;M;Ensar;1
2018;W;Selma;3
2018;M;Erik;2
2018;M;Shay;1
2018;W;Erza;1
2018;W;Sofía;2
2018;M;Ethan;1
2018;W;Sophia;7
2018;W;Evin;1
2018;M;Tadeusz;1
2018;M;Eymen;1
2018;M;Tayo;1
2018;M;Ezra;2
2018;M;Theodor;4
2018;M;Fausto;1
2018;M;Toni;1
2018;M;Filip;1
2018;M;Torben;1
2018;W;Finja;1
2018;M;Valentin;5
2018;M;Flinn;1
2018;M;Valerian;1
2018;M;Florent;1
2018;W;Vivien;1
2018;W;Florentina;1
2018;M;Wangyal;1
2018;M;Florian;1
2018;M;Xavier;1
2018;W;Frida;2
2018;W;Yamina;1
2018;M;Fusain;1
2018;M;Yassin;1
2018;M;George;4
2018;M;Yifan;1
2018;W;Gloria;1
2018;W;Ylenia;1
2018;M;Grayson;1
2018;M;Yousef;1
2018;W;Greta;4
2018;M;Zachary;1
2018;W;Hajar;1
2019;M;Hassan;1
2018;M;Hakov;1
2019;M;Henrik;1
2018;M;Harish;1
2019;W;Hilda;1
2018;W;Havin;1
2019;M;Hugo;4
2018;W;Heloísa;1
2019;M;Iago;1
2018;W;Husna;1
2019;M;Ilan;1
2018;M;Ilian;1
2019;M;Ilay;3
2018;M;Ilja;1
2019;W;Ilham;1
2018;M;Ilyace;1
2019;M;Ilija;1
2018;M;Ilyas;3
2019;M;Immanuel;1
2018;M;Imram;1
2019;M;Isaiah;1
2018;W;Ines;1
2019;M;Ishan;1
2018;W;Inès;1
2019;W;Ita;1
2014;M;Sulaiman;1
2019;W;Iva;1
2014;W;Surbhi;1
2019;M;Jannis;3
2014;M;Taha;1
2019;M;Javier;1
2014;W;Talia;1
2019;M;Niklas;3
2014;W;Tanem;1
2019;M;Nikolaos;3
2014;W;Tania;1
2019;W;Nikolina;1
2014;M;Taran;1
2019;M;Nino;2
2014;W;Teodora;1
2019;M;Noè;2
2014;M;Tiago;1
2019;W;Noémie;1
2014;M;Till;2
2019;W;Nour;1
2014;M;Tim-Thanh;1
2019;M;Ocean;1
2014;W;Tiyamike;1
2019;M;Oliver;2
2014;M;Ulises;1
2019;M;Olivier;1
2014;M;Veli;1
2019;M;Otávio;1
2014;M;Victor;2
2019;W;Otta;1
2014;W;Vihana;1
2019;M;Özgür;1
2014;W;Viviane;1
2019;W;Paula;6
2014;M;Yarin;1
2019;W;Pelin;1
2014;M;Yasin;1
2019;W;Pénélope;1
2014;M;Yerai;1
2019;M;Philipp;1
2014;W;Ylva;1
2019;M;Pierre;1
2014;M;Yoairlouis;1
2019;W;Pina;1
2014;M;Zino;1
2019;W;Polina;1
2015;M;Adam;6
2019;M;Rafael;3
2015;M;Adel;1
2019;W;Rahil;1
2015;W;Adrija;1
2019;W;Ranja;1
2015;M;Advay;1
2019;M;Rayen;1
2015;M;Aeneas;1
2019;W;Rhea;1
2015;W;Ainara;1
2019;W;Rose;1
2015;M;Akif;1
2019;M;Rüzgar;2
2015;W;Alara;1
2019;W;Sacha;1
2015;M;Alen;2
2019;M;Safeer;1
2015;M;Alessio;2
2019;W;Safiye;1
2015;W;Alissia;1
2019;M;Samir;1
2015;M;Alp;1
2019;M;Samuele;1
2015;W;Alya;2
2019;M;Samy;1
2015;M;Amadou-Bela;1
2019;W;Sandra;1
2015;W;Amalia;1
2019;W;Seira;1
2015;M;Amar;3
2019;W;Selena;2
2015;M;Amir;3
2019;W;Siara;1
2015;W;Anaïs;2
2019;W;Sien;1
2015;M;Anderson;1
2019;M;Silvan;2
2015;M;Andri;1
2019;W;Sofia;2
2015;W;Angelina;3
2019;W;Sophia;5
2015;M;Anjo;1
2020;M;Aurel;5
2015;W;Annika;2
2020;W;Aurelia;2
2015;W;Annina;1
2020;M;Ayub;1
2015;W;Anushka;1
2020;M;Bellamy;1
2015;W;Arin;1
2020;M;Benjamin;4
2015;W;Arindelal;1
2020;M;Benno;1
2015;M;Arlo;1
2020;M;Caius;1
2015;M;Arnis;1
2020;W;Calliope;1
2015;M;Aron;2
2020;W;Charis;1
2015;W;Aruna;1
2020;W;Chloé;2
2015;W;Aurora;4
2020;M;Christian;1
2015;W;Avina;1
2020;M;Clovis;1
2015;M;Beray;1
2020;W;Colistan;1
2015;M;Bora;1
2020;M;Dan;2
2015;W;Bruna;1
2020;W;Dana;1
2015;M;Calin;1
2020;W;Delilah;1
2015;W;Carla;2
2020;M;Dimitri;1
2015;M;Carles;1
2020;M;Dorian;1
2015;W;Chaitra;1
2020;M;Durim;1
2015;W;Charlotte;6
2020;W;Ecrin;1
2015;W;Chayada;1
2020;W;Edina;2
2015;W;Chika;1
2020;M;Efnan;1
2015;W;Chloe;1
2020;W;Ekaparnika;1
2015;W;Christina;2
2020;M;Elie;1
2015;M;Christo;1
2020;M;Elon;1
2015;M;Damian;2
2020;M;Éloy;1
2015;W;Daphne;1
2020;M;Enver;1
2015;M;Darren;1
2020;W;Evy;1
2015;W;Darya;1
2020;W;Fleur;2
2015;W;Dhana;1
2020;M;Frans;1
2015;M;Diego;12
2020;W;Freya;1
2015;M;Dior;1
2020;M;Giorgio;1
2015;M;Efe;1
2020;W;Hiba;1
2015;W;Ekatarina;1
2020;M;Ianis;1
2015;W;Ela;6
2020;M;Ilan;1
2015;W;Ela-Nur;1
2020;W;Ioanna;1
2015;M;Eldin;1
2020;W;Jae;1
2015;W;Eleanor;1
2020;M;James;2
2015;M;Elia;4
2020;W;Jette;1
2015;M;Elias;8
2020;W;Jininna;1
2015;W;Elif;1
2020;M;Joel;3
2015;M;Elliott;1
2020;M;Joscha;1
2015;M;Emil;9
2020;W;Karlotta;1
2015;M;Emilio;3
2020;W;Katerina;1
2015;W;Emira;1
2020;W;Kübra;1
2015;W;Enara;1
2020;W;Lanie;1
2015;M;Enon;1
2020;W;Leda;1
2015;M;Ervin;1
2020;M;Léo;1
2015;M;Evan;1
2020;M;Leonard;2
2015;M;Fadri;1
2020;W;Léonie;1
2015;M;Fares;1
2020;W;Lif;1
2015;W;Fiona;3
2020;W;Lilli;1
2015;M;Flurin;1
2020;M;Lionel;4
2015;W;Frida;4
2020;M;Luar;1
2015;M;Gian;3
2020;W;Luce;1
2015;M;Gino;1
2020;M;Luis;3
2015;W;Gurnaaz;1
2020;M;Madhav;1
2015;W;Hailey;1
2020;M;Magnus;2
2015;W;Hilal;1
2020;W;Maia;2
2015;W;Hira;6
2020;W;Malaika;1
2015;W;Ilaisa-Jane;1
2020;W;Maliya;3
2015;M;Ilyas;1
2020;W;Mariam;1
2015;W;Ines;2
2020;W;Marie-Rose;1
2015;W;Ingrid;1
2020;M;Marko;1
2015;W;Jade;1
2020;W;Marly;1
2015;W;Jael;5
2020;M;Matej;1
2015;W;Jana;2
2020;M;Mateo;5
2015;M;Jarin;1
2020;M;Matthias;1
2015;M;Jaron;1
2020;M;Matti;1
2015;M;Jean;1
2020;M;Melle;1
2015;W;Jeanne;2
2020;W;Meret;1
2015;M;Jeythev;1
2020;M;Mik;1
2015;M;Jiyan;2
2020;M;Milan;2
2015;M;Johan;2
2020;W;Millie;1
2015;W;Johanna;3
2020;M;Milo;1
2015;M;John;1
2020;W;Mina;3
2015;W;Jordyn;1
2020;W;Minnetullah;1
2015;M;Jorik;1
2020;M;Mino;1
2015;M;Jorim;1
2020;M;Miraz;1
2015;M;Julius;2
2020;M;Mirhan;1
2015;M;Justus;1
2020;W;Miriam;1
2015;M;Jusuf;1
2020;M;Muaz;1
2015;W;Kalinda;1
2020;M;Muhammad;1
2015;W;Kelly;1
2020;M;Nafis;1
2015;W;Kiara;1
2020;M;Navon;1
2015;M;Konstantin;2
2020;M;Nayel;1
2015;W;Kyra;1
2020;W;Nayla;1
2015;W;Lana;2
2020;M;Nelio;2
2015;W;Lara;7
2020;W;Nerena;1
2015;M;Lars;3
2020;M;Nevio;2
2015;M;Lawin;1
2020;M;Nico;3
2015;W;Lea;3
2020;M;Niklas;1
2015;W;Lejla;1
2020;M;Nils;3
2015;M;Lennert;1
2020;M;Noah;10
2015;M;Leonardo;4
2020;M;Noé;2
2015;W;Leticia;1
2020;W;Nora;4
2015;M;Leto;1
2020;W;Nova;1
2015;M;Lias;1
2020;W;Novalee;1
2015;M;Loki;1
2020;W;Nyssa;1
2015;W;Lou;3
2020;W;Omonuvie;1
2015;W;Lovis;1
2020;W;Orianne;1
2015;W;Lucy;2
2020;M;Orlando;1
2015;W;Luliana;1
2020;M;Paul;5
2015;W;Lune;1
2020;W;Pepa;1
2015;W;Macie;1
2020;M;Quirin;1
2015;W;Maddie;1
2020;M;Raffaele;1
2015;M;Maël;3
2020;M;Rajjan;1
2015;W;Maeve;1
2020;M;Rakendu;1
2015;W;Magalie;1
2020;W;Rejana;1
2015;M;Malo;1
2020;W;Reya;1
2015;W;Maria;7
2020;W;Romélie;1
2015;W;Marlene;1
2020;W;Rona;1
2015;M;Marlin;2
2020;W;Ronja;5
2015;W;Martha;1
2020;W;Rosa;2
2015;W;Marwa;1
2020;M;Ruben;3
2015;M;Mashrafi;1
2020;W;Safiyyah;1
2015;W;Mona;1
2020;W;Saida;1
2015;W;Nejla;1
2020;M;Salman;1
2015;W;Neva;3
2020;M;Salomon;1
2015;W;Nicolina;1
2020;M;Santiago;2
2015;M;Nkemjika;1
2020;W;Selina;2
2015;W;Noéline;1
2020;M;Semih;2
2015;M;Ömer;1
2020;M;Shaqir;1
2015;M;Orell;1
2020;W;Shristi;1
2015;M;Oscar;2
2020;W;Sienna;2
2015;W;Patricia;1
2020;M;Simon;1
2015;W;Philippa;1
2020;M;Sinue;1
2015;M;Quinn;3
2020;M;Slyam;1
2015;W;Rabia;1
2020;M;Swayam;1
2015;W;Rajana;1
2020;W;Sylvie;1
2015;W;Rebecca;2
2020;M;Tadeusz;1
2015;M;Ricardo;1
2020;M;Tahir;1
2015;M;Robin;3
2020;M;Tayo;2
2015;W;Romeisa;1
2020;M;Tbeb-Ebe;1
2015;W;Rozarie;1
2020;M;Telmo;1
2015;M;Ruangpol;1
2020;M;Tenzin;2
2015;M;Said;1
2020;W;Thaïs;1
2015;M;Samuel;9
2020;M;Theodor;1
2015;W;Sema;1
2020;M;Thierno;1
2015;W;Shion;1
2020;W;Thilda;1
2015;W;Sidona;1
2020;M;Tim;8
2015;W;Sina;1
2020;W;Tina;1
2018;W;Jaël;1
2020;M;Tivon;1
2018;M;Janosch;2
2020;W;Tjara;1
2018;M;Jonas;5
2020;M;Trian;1
2018;M;Jonathan;7
2020;M;Ulysse;1
2018;M;Jorin;1
2020;M;Valentin;3
2018;M;Joris;2
2020;W;Valentine;1
2018;W;Julija;1
2020;M;Valéry;1
2018;W;Junia;1
2020;W;Verona;1
2018;M;Juri;2
2020;W;Vivienne;1
2018;M;Kevin;2
2020;M;Xhemil;1
2018;W;Kiona;1
2020;W;Xhesina;1
2018;W;Lara;6
2020;W;Yael;2
2018;M;Lean;3
2020;W;Yanira;1
2018;W;Lejla;1
2020;W;Yanna;1
2018;W;Leonita;1
2020;M;Yannick;1
2018;M;Leopold;1
2020;W;Yara;3
2018;W;Lijana;1
2020;M;Yaro;1
2018;W;Loana;1
2020;M;Yaron;1
2018;M;Lorick;1
2020;M;Yaser;1
2018;M;Louis;6
2020;M;Zachary;1
2018;W;Lucy;1
2020;W;Zofia;1
2018;W;Luise;1
2021;M;Adam;4
2018;W;Malena;2
2021;M;Adnan;1
2018;W;Maliya;1
2021;W;Aiko;1
2018;W;Mariam;1
2021;M;Akan;1
2018;M;Martin;7
2021;W;Alara;1
2018;M;Mateus;3
2021;W;Alea;1
2018;M;Mathéo;1
2021;M;Aleksej;1
2018;W;Matilda;3
2021;W;Aleksia;1
2018;W;Mayla;2
2021;M;Alexander;6
2018;W;Mayram;1
2021;M;Alexandru;1
2018;W;Mila;8
2021;M;Ali;1
2018;W;Mira;2
2021;W;Amelia;4
2018;M;Moriz;1
2021;W;Amina;3
2018;M;Nahier;1
2021;M;Amir-Musaf;1
2018;M;Nahil;1
2021;W;Andréa;1
2018;M;Near;1
2021;W;Anika;1
2018;M;Niklas;2
2021;W;Anouk;6
2018;M;Noé;3
2021;M;Antoine;1
2018;W;Nora;6
2021;M;Antoni;1
2018;M;Nuri;1
2021;W;Antonia;2
2018;M;Ole;1
2021;M;Antonin;1
2018;M;Piet;2
2021;W;Aria;2
2018;M;Przemysl;1
2021;W;Arianna;3
2018;M;Quin;1
2021;W;Arilena;1
2018;M;Roni;1
2021;M;Aron;5
2018;W;Rosa;1
2021;M;Aryeh;1
2018;W;Saoirse;1
2021;W;Asja;1
2018;M;Seraphin;1
2021;W;Asra;2
2018;W;Shriya;1
2021;M;Atréju;1
2018;M;Simon;2
2021;W;Aurelia;1
2018;W;Sresha;1
2021;M;Ayan;1
2018;M;Stefan;1
2021;W;Ayana;2
2018;M;Thiago;1
2021;W;Ayse;1
2018;M;Tilman;1
2021;M;Benoit;1
2018;M;Tilmann;1
2021;W;Bithania;1
2018;W;Victoria;1
2021;M;Björn;1
2018;M;Wulf;1
2021;W;Brienne;1
2018;M;Zakir;1
2021;M;Bubakar;1
2018;W;Zerin;1
2021;W;Buna;1
2018;M;Zeyn;1
2021;M;Carl;2
2019;M;Agah;1
2021;M;Caspar;2
2019;W;Aiana;1
2021;W;Cecilia;1
2019;W;Alessia-Keren;1
2021;W;Celine;1
2019;M;Alexandre;1
2021;M;Chaim;1
